# Experiment File Name : 20181029_PlantTransII_Run38.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:25 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A1","184","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A2","199","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A3","207","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A4","212","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A5","150","DWV","0.834","Inconclusive","UNKNOWN","37.090","37.172","0.116","0.299","0.284","0.021","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"A6","152","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A7","8","DWV","1.282","Amp","UNKNOWN","33.290","33.29","-","3.494","3.494","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","30.0","false",
"A8","114","DWV","0.584","No Amp","UNKNOWN","39.481","39.481","-","0.063","0.063","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","35.0","false",
"A9","91","DWV","0.741","No Amp","UNKNOWN","38.229","38.781","0.78","0.143","0.106","0.052","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","35.0","false",
"A10","88","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A11","74","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"A12","116","DWV","1.068","Amp","UNKNOWN","31.130","30.245","1.251","14.146","29.317","21.454","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","28.0","false",
"B1","184","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B2","199","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B3","207","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B4","212","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B5","150","DWV","0.813","No Amp","UNKNOWN","37.254","37.172","0.116","0.268","0.284","0.021","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"B6","152","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B7","8","DWV","0.0","No Amp","UNKNOWN","Undetermined","33.29","-","1.52891873E10","3.494","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B8","114","DWV","0.0","No Amp","UNKNOWN","Undetermined","39.481","-","1.52891873E10","0.063","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B9","91","DWV","0.606","No Amp","UNKNOWN","39.333","38.781","0.78","0.07","0.106","0.052","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","35.0","false",
"B10","88","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B11","74","DWV","0.613","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"B12","116","DWV","1.116","Amp","UNKNOWN","29.361","30.245","1.251","44.487","29.317","21.454","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","26.0","false",
"C1","111","DWV","1.019","Amp","UNKNOWN","34.527","34.527","-","1.569","1.569","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","31.0","false",
"C2","2","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C3","55","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C4","33","DWV","1.062","Amp","UNKNOWN","33.789","33.108","0.963","2.53","4.32","2.53","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","30.0","false",
"C5","38","DWV","1.027","Amp","UNKNOWN","34.404","34.997","0.839","1.699","1.244","0.644","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","31.0","false",
"C6","37","DWV","1.119","Amp","UNKNOWN","32.707","33.582","1.236","5.097","3.37","2.442","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","29.0","false",
"C7","52","DWV","0.752","No Amp","UNKNOWN","37.886","37.25","0.9","0.178","0.292","0.161","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"C8","39","DWV","1.187","Amp","UNKNOWN","30.549","30.549","-","20.605","20.605","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","27.0","false",
"C9","18","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"C10","28","DWV","0.769","No Amp","UNKNOWN","38.042","38.042","-","0.161","0.161","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"C11","53","DWV","1.224","Amp","UNKNOWN","27.669","32.514","6.852","133.011","66.631","93.876","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","24.0","false",
"C12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D1","111","DWV","0.0","No Amp","UNKNOWN","Undetermined","34.527","-","1.52891873E10","1.569","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D2","2","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D3","55","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D4","33","DWV","1.121","Amp","UNKNOWN","32.427","33.108","0.963","6.109","4.32","2.53","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","30.0","false",
"D5","38","DWV","0.956","Amp","UNKNOWN","35.590","34.997","0.839","0.788","1.244","0.644","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","32.0","false",
"D6","37","DWV","1.051","Amp","UNKNOWN","34.456","33.582","1.236","1.643","3.37","2.442","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","31.0","false",
"D7","52","DWV","0.89","Amp","UNKNOWN","36.614","37.25","0.9","0.406","0.292","0.161","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","33.0","false",
"D8","39","DWV","0.0","No Amp","UNKNOWN","Undetermined","30.549","-","1.52891873E10","20.605","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D9","18","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D10","28","DWV","0.459","No Amp","UNKNOWN","Undetermined","38.042","-","1.52891873E10","0.161","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","39.0","false",
"D11","53","DWV","0.8","No Amp","UNKNOWN","37.358","32.514","6.852","0.251","66.631","93.876","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","34.0","false",
"D12","gBlock","DWV","1.059","Amp","UNKNOWN","12.193","12.193","-","2984829.2","2984829.2","-","35.2228","0.993","-3.5567","91.05548","true","0.04","true","3.0","9.0","false",
"E1","184","ACTIN","1.277","Amp","UNKNOWN","23.221","24.795","2.226","5291.63","2996.043","3246.449","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","18.0","false",
"E2","199","ACTIN","1.179","Amp","UNKNOWN","25.654","25.215","0.622","1108.511","1529.337","595.138","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","19.0","false",
"E3","207","ACTIN","1.225","Amp","UNKNOWN","27.619","25.709","2.7","313.803","1981.412","2358.355","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","21.0","false",
"E4","212","ACTIN","1.359","Amp","UNKNOWN","19.097","21.974","4.069","74889.055","38372.92","51641.613","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","14.0","false",
"E5","150","ACTIN","1.186","Amp","UNKNOWN","24.092","23.529","0.797","3024.004","4631.796","2273.762","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","18.0","false",
"E6","152","ACTIN","1.292","Amp","UNKNOWN","21.260","19.771","2.106","18655.479","72552.17","76221.43","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","16.0","false",
"E7","8","ACTIN","1.121","Amp","UNKNOWN","24.853","28.94","5.78","1854.612","932.165","1304.537","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","18.0","false",
"E8","114","ACTIN","1.267","Amp","UNKNOWN","27.652","23.806","5.439","307.213","21665.584","30205.297","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","22.0","false",
"E9","91","ACTIN","1.267","Amp","UNKNOWN","26.908","27.054","0.207","495.343","452.929","59.982","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","20.0","false",
"E10","88","ACTIN","1.258","Amp","UNKNOWN","24.286","22.765","2.151","2670.295","10757.295","11436.744","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","19.0","false",
"E11","74","ACTIN","1.219","Amp","UNKNOWN","28.426","26.183","3.172","186.781","1760.903","2226.145","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","23.0","false",
"E12","116","ACTIN","1.22","Amp","UNKNOWN","23.363","23.104","0.367","4831.118","5786.569","1351.212","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","17.0","false",
"F1","184","ACTIN","1.206","Amp","UNKNOWN","26.369","24.795","2.226","700.457","2996.043","3246.449","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","19.0","false",
"F2","199","ACTIN","1.198","Amp","UNKNOWN","24.775","25.215","0.622","1950.163","1529.337","595.138","36.5667","0.9988","-3.584","90.11565","true","0.122","true","3.0","18.0","false",
