# Experiment File Name : 201810221_PlantTransII_Run36.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2018-12-05 12:47:23 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A1","194","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A2","195","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A3","197","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A4","213","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A5","85","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A6","110","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A7","104","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A8","108","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A9","189","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A10","190","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A11","191","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"A12","192","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B1","194","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B2","195","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B3","197","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B4","213","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B5","85","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B6","110","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B7","104","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B8","108","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B9","189","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B10","190","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"B11","191","DWV","0.475","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","35.0","false",
"B12","192","DWV","0.0","No Amp","UNKNOWN","Undetermined","-","-","1.52891873E10","-","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"C1","89","DWV","0.0","No Amp","UNKNOWN","Undetermined","31.652","-","1.52891873E10","10.095","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
"C2","118","DWV","0.605","No Amp","UNKNOWN","Undetermined","24.297","-","1.52891873E10","1179.911","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","35.0","false",
"C3","167","DWV","0.0","No Amp","UNKNOWN","Undetermined","33.654","-","1.52891873E10","2.761","-","35.2228","0.993","-3.5567","91.05548","true","0.109","true","3.0","39.0","false",
